"lastTradeDate","Type","ask","bid","change","contractSize","contractSymbol","currency","expiration","impliedVolatility","inTheMoney","lastPrice","openInterest","percentChange","strike","volume","tic","Date","Expiration","tau","mid","Spot"
2023-02-01,"puts",163.25,161.85,0,"REGULAR","TSLA240119P00358330","USD",2024-01-19,1e-05,TRUE,177.42,3,0,358.33,2,"TSLA","2023-02-01",2024-01-19,1.3968253968254,162.55,181.410004
2023-03-08,"puts",170.3,169.4,0,"REGULAR","TSLA240119P00360000","USD",2024-01-19,0.395208684692383,TRUE,179.55,0,0,360,24,"TSLA","2023-03-08",2024-01-19,1.25793650793651,169.85,182
2023-02-07,"puts",181.15,179.8,0,"REGULAR","TSLA240119P00363330","USD",2024-01-19,0.600528897094727,TRUE,173.65,7,0,363.33,10,"TSLA","2023-02-07",2024-01-19,1.37301587301587,180.475,196.809998
2023-03-17,"puts",176.75,175.7,0,"REGULAR","TSLA240119P00366670","USD",2024-01-19,0.392217991943359,TRUE,186.9,0,0,366.67,131,"TSLA","2023-03-17",2024-01-19,1.22222222222222,176.225,180.130005
2023-03-20,"puts",180,178.95,0,"REGULAR","TSLA240119P00370000","USD",2024-01-19,0.391851784667969,TRUE,186.83,0,0,370,10,"TSLA","2023-03-20",2024-01-19,1.21031746031746,179.475,183.25
2023-02-13,"puts",194.6,191.45,0,"REGULAR","TSLA240119P00373330","USD",2024-01-19,0.668918105773926,TRUE,181.29,12,0,373.33,2,"TSLA","2023-02-13",2024-01-19,1.34920634920635,193.025,194.639999
2023-03-21,"puts",184.85,183.8,0,"REGULAR","TSLA240119P00375000","USD",2024-01-19,0.388800057373047,TRUE,178.39,0,0,375,20,"TSLA","2023-03-21",2024-01-19,1.20634920634921,184.325,197.580002
2023-03-07,"puts",186.5,185.45,0,"REGULAR","TSLA240119P00376670","USD",2024-01-19,0.389532471923828,TRUE,189.27,0,0,376.67,30,"TSLA","2023-03-07",2024-01-19,1.26190476190476,185.975,187.710007
2023-03-09,"puts",189.75,188.7,0,"REGULAR","TSLA240119P00380000","USD",2024-01-19,0.388189711914062,TRUE,197.32,0,0,380,3,"TSLA","2023-03-09",2024-01-19,1.25396825396825,189.225,172.919998
2023-02-17,"puts",204.8,201.75,0,"REGULAR","TSLA240119P00383330","USD",2024-01-19,0.689425713195801,TRUE,186.2,0,0,383.33,2,"TSLA","2023-02-17",2024-01-19,1.33333333333333,203.275,208.309998
2023-02-06,"puts",204.95,203.8,0,"REGULAR","TSLA240119P00386670","USD",2024-01-19,0.648379981079102,TRUE,195.15,203,0,386.67,2,"TSLA","2023-02-06",2024-01-19,1.37698412698413,204.375,194.759995
2023-03-21,"puts",199.6,198.6,0,"REGULAR","TSLA240119P00390000","USD",2024-01-19,0.38867798828125,TRUE,193.82,1,0,390,167,"TSLA","2023-03-21",2024-01-19,1.20634920634921,199.1,197.580002
2023-02-07,"puts",210.55,208.3,0,"REGULAR","TSLA240119P00391670","USD",2024-01-19,0.656772231140137,TRUE,200.15,0,0,391.67,2,"TSLA","2023-02-07",2024-01-19,1.37301587301587,209.425,196.809998
2023-01-27,"puts",198.9,197.15,0,"REGULAR","TSLA240119P00393330","USD",2024-01-19,1e-05,TRUE,216.85,4,0,393.33,8,"TSLA","2023-01-27",2024-01-19,1.41666666666667,198.025,177.899994
2022-12-28,"puts",223.1,216.15,0,"REGULAR","TSLA240119P00396670","USD",2024-01-19,0.766756482849121,TRUE,285.45,0,0,396.67,2,"TSLA","2022-12-28",2024-01-19,1.53571428571429,219.625,112.709999
2023-03-22,"puts",210.5,207.6,-0.8899994,"REGULAR","TSLA240119P00400000","USD",2024-01-19,0.454717366943359,TRUE,203.11,0,-0.4362742,400,60,"TSLA","2023-03-22",2024-01-19,1.20238095238095,209.05,191.149994
2023-03-06,"puts",218.85,215.95,0,"REGULAR","TSLA240119P00408330","USD",2024-01-19,0.465337377929688,TRUE,215.84,0,0,408.33,20,"TSLA","2023-03-06",2024-01-19,1.26587301587302,217.4,193.809998
2022-08-17,"puts",0,0,0,"REGULAR","TSLA240119P00410000","USD",2024-01-19,1e-05,TRUE,36.7,402,0,410,2,"TSLA","2022-08-17",2024-01-19,2.06349206349206,0,303.996674
2023-03-22,"puts",227.15,224.2,-8,"REGULAR","TSLA240119P00416670","USD",2024-01-19,0.4726615234375,TRUE,224.6,0,-3.439381,416.67,6002,"TSLA","2023-03-22",2024-01-19,1.20238095238095,225.675,191.149994
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00420000","USD",2024-01-19,1e-05,TRUE,39.5,180,0,420,2,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2023-03-22,"puts",236,231.8,-0.6000061,"REGULAR","TSLA240119P00425000","USD",2024-01-19,0.506596730957031,TRUE,228.67,0,-0.26170284,425,12,"TSLA","2023-03-22",2024-01-19,1.20238095238095,233.9,191.149994
2022-08-11,"puts",0,0,0,"REGULAR","TSLA240119P00430000","USD",2024-01-19,1e-05,TRUE,47.9,362,0,430,1,"TSLA","2022-08-11",2024-01-19,2.08730158730159,0,286.630005
2023-01-25,"puts",237.85,236.2,0,"REGULAR","TSLA240119P00433330","USD",2024-01-19,1e-05,TRUE,288.76,3,0,433.33,4,"TSLA","2023-01-25",2024-01-19,1.42460317460317,237.025,144.429993
2022-08-16,"puts",0,0,0,"REGULAR","TSLA240119P00440000","USD",2024-01-19,1e-05,TRUE,42,131,0,440,1,"TSLA","2022-08-16",2024-01-19,2.06746031746032,0,306.563324
2023-03-22,"puts",252.1,249.2,-53,"REGULAR","TSLA240119P00441670","USD",2024-01-19,0.496587065429688,TRUE,244.13,0,-17.83731,441.67,5,"TSLA","2023-03-22",2024-01-19,1.20238095238095,250.65,191.149994
2023-03-22,"puts",261.05,256.95,2.850006,"REGULAR","TSLA240119P00450000","USD",2024-01-19,0.535527105712891,TRUE,258.2,0,1.1161175,450,11560,"TSLA","2023-03-22",2024-01-19,1.20238095238095,259,191.149994
2022-11-28,"puts",346.05,343.7,0,"REGULAR","TSLA240119P00458330","USD",2024-01-19,1.81366059967041,TRUE,269.98,0,0,458.33,20,"TSLA","2022-11-28",2024-01-19,1.6547619047619,344.875,182.919998
2022-08-10,"puts",0,0,0,"REGULAR","TSLA240119P00460000","USD",2024-01-19,1e-05,TRUE,55.04,102,0,460,4,"TSLA","2022-08-10",2024-01-19,2.09126984126984,0,294.356659
2022-12-21,"puts",336.4,331.7,0,"REGULAR","TSLA240119P00466670","USD",2024-01-19,1.54342879653931,TRUE,327.11,0,0,466.67,1,"TSLA","2022-12-21",2024-01-19,1.56349206349206,334.05,137.570007
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00470000","USD",2024-01-19,1e-05,TRUE,50.79,320,0,470,1,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2023-03-02,"puts",285.95,281.8,0,"REGULAR","TSLA240119P00475000","USD",2024-01-19,0.555790574951172,TRUE,288.4,0,0,475,400,"TSLA","2023-03-02",2024-01-19,1.28174603174603,283.875,190.899994
2022-08-22,"puts",0,0,0,"REGULAR","TSLA240119P00480000","USD",2024-01-19,1e-05,TRUE,56.1,135,0,480,1,"TSLA","2022-08-22",2024-01-19,2.04365079365079,0,289.91333
2023-03-14,"puts",293.75,290.85,0,"REGULAR","TSLA240119P00483330","USD",2024-01-19,0.536259520263672,TRUE,300.46,0,0,483.33,1,"TSLA","2023-03-14",2024-01-19,1.23412698412698,292.3,183.259995
2022-08-22,"puts",0,0,0,"REGULAR","TSLA240119P00490000","USD",2024-01-19,1e-05,TRUE,58.4,527,0,490,4,"TSLA","2022-08-22",2024-01-19,2.04365079365079,0,289.91333
2022-12-09,"puts",383,374,0,"REGULAR","TSLA240119P00491670","USD",2024-01-19,1.85995553421021,TRUE,309.43,0,0,491.67,68,"TSLA","2022-12-09",2024-01-19,1.61111111111111,378.5,179.050003
2023-03-03,"puts",310.35,307.5,0,"REGULAR","TSLA240119P00500000","USD",2024-01-19,0.547001600341797,TRUE,302.59,0,0,500,2,"TSLA","2023-03-03",2024-01-19,1.27777777777778,308.925,197.789993
2022-08-22,"puts",0,0,0,"REGULAR","TSLA240119P00510000","USD",2024-01-19,1e-05,TRUE,64,154,0,510,2,"TSLA","2022-08-22",2024-01-19,2.04365079365079,0,289.91333
2023-02-21,"puts",327.05,324.15,0,"REGULAR","TSLA240119P00516670","USD",2024-01-19,0.563114720458984,TRUE,311.85,0,0,516.67,2,"TSLA","2023-02-21",2024-01-19,1.31746031746032,325.6,197.369995
2022-08-18,"puts",0,0,0,"REGULAR","TSLA240119P00520000","USD",2024-01-19,1e-05,TRUE,62.44,843,0,520,2,"TSLA","2022-08-18",2024-01-19,2.05952380952381,0,302.869995
2022-08-17,"puts",0,0,0,"REGULAR","TSLA240119P00530000","USD",2024-01-19,1e-05,TRUE,65.88,194,0,530,1,"TSLA","2022-08-17",2024-01-19,2.06349206349206,0,303.996674
2023-02-21,"puts",344.25,340.1,0,"REGULAR","TSLA240119P00533330","USD",2024-01-19,0.606327178955078,TRUE,325.48,0,0,533.33,20,"TSLA","2023-02-21",2024-01-19,1.31746031746032,342.175,197.369995
2022-08-18,"puts",0,0,0,"REGULAR","TSLA240119P00540000","USD",2024-01-19,1e-05,TRUE,67.54,1621,0,540,2,"TSLA","2022-08-18",2024-01-19,2.05952380952381,0,302.869995
2023-02-22,"puts",360.3,357.45,0,"REGULAR","TSLA240119P00550000","USD",2024-01-19,0.585087156982422,TRUE,354.46,0,0,550,1,"TSLA","2023-02-22",2024-01-19,1.31349206349206,358.875,200.860001
2023-02-01,"puts",363.7,356.8,0,"REGULAR","TSLA240119P00558330","USD",2024-01-19,1e-05,TRUE,375.9,0,0,558.33,6,"TSLA","2023-02-01",2024-01-19,1.3968253968254,360.25,181.410004
2022-08-17,"puts",0,0,0,"REGULAR","TSLA240119P00560000","USD",2024-01-19,1e-05,TRUE,73.3,523,0,560,2,"TSLA","2022-08-17",2024-01-19,2.06349206349206,0,303.996674
2023-02-10,"puts",394.45,391.9,0,"REGULAR","TSLA240119P00566670","USD",2024-01-19,1.03281123245239,TRUE,365.98,0,0,566.67,3,"TSLA","2023-02-10",2024-01-19,1.36111111111111,393.175,196.889999
2022-11-22,"puts",454,444.5,0,"REGULAR","TSLA240119P00575000","USD",2024-01-19,1.76568720672607,TRUE,406.16,0,0,575,2,"TSLA","2022-11-22",2024-01-19,1.67857142857143,449.25,169.910004
2022-08-22,"puts",0,0,0,"REGULAR","TSLA240119P00580000","USD",2024-01-19,1e-05,TRUE,87,1848,0,580,1,"TSLA","2022-08-22",2024-01-19,2.04365079365079,0,289.91333
2022-11-04,"puts",390.75,386,0,"REGULAR","TSLA240119P00583330","USD",2024-01-19,1e-05,TRUE,362.55,3,0,583.33,3,"TSLA","2022-11-04",2024-01-19,1.75,388.375,207.470001
2022-10-11,"puts",406.1,401.45,0,"REGULAR","TSLA240119P00591670","USD",2024-01-19,0.705691419677734,TRUE,373.1,0,0,591.67,2,"TSLA","2022-10-11",2024-01-19,1.8452380952381,403.775,216.5
2023-03-15,"puts",410.25,407.45,0,"REGULAR","TSLA240119P00600000","USD",2024-01-19,0.618534088134766,TRUE,422.51,0,0,600,2,"TSLA","2023-03-15",2024-01-19,1.23015873015873,408.85,180.449997
2022-10-05,"puts",403.2,398.9,0,"REGULAR","TSLA240119P00608330","USD",2024-01-19,1e-05,TRUE,366,0,0,608.33,6084,"TSLA","2022-10-05",2024-01-19,1.86904761904762,401.05,240.809998
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00610000","USD",2024-01-19,1e-05,TRUE,92,679,0,610,1,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-10-06,"puts",411.45,406.8,0,"REGULAR","TSLA240119P00616670","USD",2024-01-19,1e-05,TRUE,377.25,0,0,616.67,2,"TSLA","2022-10-06",2024-01-19,1.86507936507937,409.125,238.130005
2022-08-23,"puts",0,0,0,"REGULAR","TSLA240119P00620000","USD",2024-01-19,1e-05,TRUE,97.8,243,0,620,1,"TSLA","2022-08-23",2024-01-19,2.03968253968254,0,296.453339
2023-01-26,"puts",429.1,427.1,0,"REGULAR","TSLA240119P00625000","USD",2024-01-19,1e-05,TRUE,468.28,0,0,625,2,"TSLA","2023-01-26",2024-01-19,1.42063492063492,428.1,160.270004
2022-08-17,"puts",0,0,0,"REGULAR","TSLA240119P00630000","USD",2024-01-19,1e-05,TRUE,97.5,1517,0,630,5,"TSLA","2022-08-17",2024-01-19,2.06349206349206,0,303.996674
2022-10-31,"puts",450.6,446.45,0,"REGULAR","TSLA240119P00633330","USD",2024-01-19,0.840913456115723,TRUE,404.25,0,0,633.33,4,"TSLA","2022-10-31",2024-01-19,1.76587301587302,448.525,227.539993
2022-08-23,"puts",0,0,0,"REGULAR","TSLA240119P00640000","USD",2024-01-19,1e-05,TRUE,104.7,837,0,640,2,"TSLA","2022-08-23",2024-01-19,2.03968253968254,0,296.453339
2022-10-05,"puts",435.5,431.6,0,"REGULAR","TSLA240119P00641670","USD",2024-01-19,1e-05,TRUE,401.45,0,0,641.67,4414,"TSLA","2022-10-05",2024-01-19,1.86904761904762,433.55,240.809998
2022-12-08,"puts",542,532,0,"REGULAR","TSLA240119P00650000","USD",2024-01-19,2.0210315587616,TRUE,478.43,0,0,650,1,"TSLA","2022-12-08",2024-01-19,1.61507936507937,537,173.440002
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00660000","USD",2024-01-19,1e-05,TRUE,112.02,767,0,660,3,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-10-21,"puts",488.7,483.85,0,"REGULAR","TSLA240119P00666670","USD",2024-01-19,0.977539287109375,TRUE,455.3,0,0,666.67,3,"TSLA","2022-10-21",2024-01-19,1.80555555555556,486.275,214.440002
2022-08-23,"puts",0,0,0,"REGULAR","TSLA240119P00670000","USD",2024-01-19,1e-05,TRUE,116.1,389,0,670,1,"TSLA","2022-08-23",2024-01-19,2.03968253968254,0,296.453339
2022-11-02,"puts",483.55,477.5,0,"REGULAR","TSLA240119P00675000","USD",2024-01-19,1e-05,TRUE,451.83,0,0,675,4,"TSLA","2022-11-02",2024-01-19,1.75793650793651,480.525,214.979996
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00680000","USD",2024-01-19,1e-05,TRUE,118.6,967,0,680,7,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-09-30,"puts",457.65,452.2,0,"REGULAR","TSLA240119P00683330","USD",2024-01-19,1e-05,TRUE,415.5,0,0,683.33,2,"TSLA","2022-09-30",2024-01-19,1.88888888888889,454.925,265.25
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00690000","USD",2024-01-19,1e-05,TRUE,123.9,4506,0,690,70,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-11-02,"puts",500.25,494.15,0,"REGULAR","TSLA240119P00691670","USD",2024-01-19,1e-05,TRUE,472,0,0,691.67,2,"TSLA","2022-11-02",2024-01-19,1.75793650793651,497.2,214.979996
2023-03-15,"puts",510.9,506.85,0,"REGULAR","TSLA240119P00700000","USD",2024-01-19,0.722170747070312,TRUE,522.28,0,0,700,2,"TSLA","2023-03-15",2024-01-19,1.23015873015873,508.875,180.449997
2022-09-13,"puts",501.1,495.95,0,"REGULAR","TSLA240119P00708330","USD",2024-01-19,1e-05,TRUE,412.55,0,0,708.33,21,"TSLA","2022-09-13",2024-01-19,1.95634920634921,498.525,292.130005
2022-08-23,"puts",0,0,0,"REGULAR","TSLA240119P00710000","USD",2024-01-19,1e-05,TRUE,133,632,0,710,2,"TSLA","2022-08-23",2024-01-19,2.03968253968254,0,296.453339
2022-08-31,"puts",451.2,446.9,0,"REGULAR","TSLA240119P00716670","USD",2024-01-19,1e-05,TRUE,445.2,0,0,716.67,133,"TSLA","2022-08-31",2024-01-19,2.00793650793651,449.05,275.609985
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00720000","USD",2024-01-19,1e-05,TRUE,135.79,632,0,720,1,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2023-03-22,"puts",535.25,532.4,-2.6000366,"REGULAR","TSLA240119P00725000","USD",2024-01-19,0.696170030517578,TRUE,532.3,0,-0.486079,725,5,"TSLA","2023-03-22",2024-01-19,1.20238095238095,533.825,191.149994
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00730000","USD",2024-01-19,1e-05,TRUE,138.35,641,0,730,2,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2023-02-23,"puts",543.6,540.75,0,"REGULAR","TSLA240119P00733330","USD",2024-01-19,0.702151416015625,TRUE,531.02,0,0,733.33,2,"TSLA","2023-02-23",2024-01-19,1.30952380952381,542.175,202.070007
2022-08-22,"puts",0,0,0,"REGULAR","TSLA240119P00740000","USD",2024-01-19,1e-05,TRUE,153.18,418,0,740,1,"TSLA","2022-08-22",2024-01-19,2.04365079365079,0,289.91333
2023-03-22,"puts",551.95,549.05,-9.369995,"REGULAR","TSLA240119P00741670","USD",2024-01-19,0.707400386962891,TRUE,549,0,-1.6780978,741.67,5,"TSLA","2023-03-22",2024-01-19,1.20238095238095,550.5,191.149994
2022-12-21,"puts",618,615.05,0,"REGULAR","TSLA240119P00750000","USD",2024-01-19,1.80033974342346,TRUE,612.1,0,0,750,5,"TSLA","2022-12-21",2024-01-19,1.56349206349206,616.525,137.570007
2023-01-31,"puts",570.95,562.9,0,"REGULAR","TSLA240119P00758330","USD",2024-01-19,0.836183278808594,TRUE,588.2,0,0,758.33,2,"TSLA","2023-01-31",2024-01-19,1.40079365079365,566.925,173.220001
2022-08-23,"puts",0,0,0,"REGULAR","TSLA240119P00760000","USD",2024-01-19,1e-05,TRUE,156.4,484,0,760,4,"TSLA","2022-08-23",2024-01-19,2.03968253968254,0,296.453339
2023-01-06,"puts",580.45,572.5,0,"REGULAR","TSLA240119P00766670","USD",2024-01-19,0.682620361328125,TRUE,653.5,0,0,766.67,2,"TSLA","2023-01-06",2024-01-19,1.5,576.475,113.059998
2022-08-22,"puts",0,0,0,"REGULAR","TSLA240119P00770000","USD",2024-01-19,1e-05,TRUE,165.35,776,0,770,3,"TSLA","2022-08-22",2024-01-19,2.04365079365079,0,289.91333
2023-01-25,"puts",579.1,577.05,0,"REGULAR","TSLA240119P00775000","USD",2024-01-19,1e-05,TRUE,630.5,0,0,775,4,"TSLA","2023-01-25",2024-01-19,1.42460317460317,578.075,144.429993
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00780000","USD",2024-01-19,1e-05,TRUE,161.33,599,0,780,3,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2023-01-31,"puts",595.95,587.85,0,"REGULAR","TSLA240119P00783330","USD",2024-01-19,0.850221224365234,TRUE,610.1,0,0,783.33,1,"TSLA","2023-01-31",2024-01-19,1.40079365079365,591.9,173.220001
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00790000","USD",2024-01-19,1e-05,TRUE,165.7,601,0,790,1,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2023-02-27,"puts",601.9,599.1,0,"REGULAR","TSLA240119P00791670","USD",2024-01-19,0.50195810546875,TRUE,587.05,0,0,791.67,2,"TSLA","2023-02-27",2024-01-19,1.29365079365079,600.5,207.630005
2023-02-28,"puts",610.2,607.4,0,"REGULAR","TSLA240119P00800000","USD",2024-01-19,0.731814205322266,TRUE,595.85,0,0,800,4,"TSLA","2023-02-28",2024-01-19,1.28968253968254,608.8,205.710007
2023-03-01,"puts",618.6,615.7,0,"REGULAR","TSLA240119P00808330","USD",2024-01-19,0.500005,TRUE,605.31,0,0,808.33,2,"TSLA","2023-03-01",2024-01-19,1.28571428571429,617.15,202.770004
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00810000","USD",2024-01-19,1e-05,TRUE,176.8,276,0,810,1,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2023-02-22,"puts",626.9,624.05,0,"REGULAR","TSLA240119P00816670","USD",2024-01-19,0.742190078125,TRUE,616.29,0,0,816.67,2,"TSLA","2023-02-22",2024-01-19,1.31349206349206,625.475,200.860001
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00820000","USD",2024-01-19,1e-05,TRUE,182,211,0,820,1,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2023-02-24,"puts",635.85,631.8,0,"REGULAR","TSLA240119P00825000","USD",2024-01-19,0.51367673828125,TRUE,628.8,0,0,825,141,"TSLA","2023-02-24",2024-01-19,1.30555555555556,633.825,196.880005
2022-08-22,"puts",0,0,0,"REGULAR","TSLA240119P00830000","USD",2024-01-19,1e-05,TRUE,198.1,357,0,830,1,"TSLA","2022-08-22",2024-01-19,2.04365079365079,0,289.91333
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00840000","USD",2024-01-19,1e-05,TRUE,191.88,316,0,840,1,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-08-23,"puts",0,0,0,"REGULAR","TSLA240119P00850000","USD",2024-01-19,1e-05,TRUE,202,2335,0,850,8,"TSLA","2022-08-23",2024-01-19,2.03968253968254,0,296.453339
2022-08-23,"puts",0,0,0,"REGULAR","TSLA240119P00860000","USD",2024-01-19,1e-05,TRUE,207.9,457,0,860,6,"TSLA","2022-08-23",2024-01-19,2.03968253968254,0,296.453339
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00870000","USD",2024-01-19,1e-05,TRUE,209.5,450,0,870,1,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-08-19,"puts",0,0,0,"REGULAR","TSLA240119P00880000","USD",2024-01-19,1e-05,TRUE,216.5,839,0,880,28,"TSLA","2022-08-19",2024-01-19,2.05555555555556,0,296.666656
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00890000","USD",2024-01-19,1e-05,TRUE,221.09,1229,0,890,5,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00900000","USD",2024-01-19,1e-05,TRUE,226.3,4488,0,900,334,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00910000","USD",2024-01-19,1e-05,TRUE,229.56,184,0,910,17,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-08-19,"puts",0,0,0,"REGULAR","TSLA240119P00920000","USD",2024-01-19,1e-05,TRUE,241.54,427,0,920,3,"TSLA","2022-08-19",2024-01-19,2.05555555555556,0,296.666656
2022-08-23,"puts",0,0,0,"REGULAR","TSLA240119P00930000","USD",2024-01-19,1e-05,TRUE,243.67,185,0,930,5,"TSLA","2022-08-23",2024-01-19,2.03968253968254,0,296.453339
2022-08-10,"puts",0,0,0,"REGULAR","TSLA240119P00940000","USD",2024-01-19,1e-05,TRUE,265,161,0,940,2,"TSLA","2022-08-10",2024-01-19,2.09126984126984,0,294.356659
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00950000","USD",2024-01-19,1e-05,TRUE,255,1833,0,950,1,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-08-23,"puts",0,0,0,"REGULAR","TSLA240119P00960000","USD",2024-01-19,1e-05,TRUE,262.45,236,0,960,5,"TSLA","2022-08-23",2024-01-19,2.03968253968254,0,296.453339
2022-08-23,"puts",0,0,0,"REGULAR","TSLA240119P00970000","USD",2024-01-19,1e-05,TRUE,268.55,90,0,970,2,"TSLA","2022-08-23",2024-01-19,2.03968253968254,0,296.453339
2022-08-23,"puts",0,0,0,"REGULAR","TSLA240119P00975000","USD",2024-01-19,1e-05,TRUE,271.35,317,0,975,5,"TSLA","2022-08-23",2024-01-19,2.03968253968254,0,296.453339
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00980000","USD",2024-01-19,1e-05,TRUE,272,1672,0,980,1,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P00990000","USD",2024-01-19,1e-05,TRUE,278.67,282,0,990,2,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P01000000","USD",2024-01-19,1e-05,TRUE,284.65,6093,0,1000,17,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-08-19,"puts",0,0,0,"REGULAR","TSLA240119P01010000","USD",2024-01-19,1e-05,TRUE,295.13,111,0,1010,1,"TSLA","2022-08-19",2024-01-19,2.05555555555556,0,296.666656
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P01020000","USD",2024-01-19,1e-05,TRUE,297.57,921,0,1020,147,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-08-15,"puts",0,0,0,"REGULAR","TSLA240119P01025000","USD",2024-01-19,1e-05,TRUE,293.62,565,0,1025,1,"TSLA","2022-08-15",2024-01-19,2.07142857142857,0,309.320007
2022-08-22,"puts",0,0,0,"REGULAR","TSLA240119P01030000","USD",2024-01-19,1e-05,TRUE,315.7,83,0,1030,2,"TSLA","2022-08-22",2024-01-19,2.04365079365079,0,289.91333
2022-08-01,"puts",0,0,0,"REGULAR","TSLA240119P01040000","USD",2024-01-19,1e-05,TRUE,322.3,148,0,1040,6,"TSLA","2022-08-01",2024-01-19,2.12698412698413,0,297.276672
2022-08-19,"puts",0,0,0,"REGULAR","TSLA240119P01050000","USD",2024-01-19,1e-05,TRUE,319.65,437,0,1050,3,"TSLA","2022-08-19",2024-01-19,2.05555555555556,0,296.666656
2022-08-24,"puts",0,0,0,"REGULAR","TSLA240119P01060000","USD",2024-01-19,1e-05,TRUE,319.55,176,0,1060,2,"TSLA","2022-08-24",2024-01-19,2.03571428571429,0,297.09668
2022-08-05,"puts",0,0,0,"REGULAR","TSLA240119P01070000","USD",2024-01-19,1e-05,TRUE,352.5,74,0,1070,4,"TSLA","2022-08-05",2024-01-19,2.11111111111111,0,288.170013
2022-08-22,"puts",0,0,0,"REGULAR","TSLA240119P01075000","USD",2024-01-19,1e-05,TRUE,346,475,0,1075,4,"TSLA","2022-08-22",2024-01-19,2.04365079365079,0,289.91333
2022-08-18,"puts",0,0,0,"REGULAR","TSLA240119P01080000","USD",2024-01-19,1e-05,TRUE,330.72,5052,0,1080,1,"TSLA","2022-08-18",2024-01-19,2.05952380952381,0,302.869995
2022-08-22,"puts",0,0,0,"REGULAR","TSLA240119P01090000","USD",2024-01-19,1e-05,TRUE,355.3,655,0,1090,7,"TSLA","2022-08-22",2024-01-19,2.04365079365079,0,289.91333
2022-08-22,"puts",0,0,0,"REGULAR","TSLA240119P01100000","USD",2024-01-19,1e-05,TRUE,362.25,6883,0,1100,2,"TSLA","2022-08-22",2024-01-19,2.04365079365079,0,289.91333
2022-08-16,"puts",0,0,0,"REGULAR","TSLA240119P01110000","USD",2024-01-19,1e-05,TRUE,347.2,36,0,1110,2,"TSLA","2022-08-16",2024-01-19,2.06746031746032,0,306.563324
2022-08-17,"puts",0,0,0,"REGULAR","TSLA240119P01120000","USD",2024-01-19,1e-05,TRUE,361.25,127,0,1120,4,"TSLA","2022-08-17",2024-01-19,2.06349206349206,0,303.996674
2022-08-15,"puts",0,0,0,"REGULAR","TSLA240119P01125000","USD",2024-01-19,1e-05,TRUE,351.53,1087,0,1125,2,"TSLA","2022-08-15",2024-01-19,2.07142857142857,0,309.320007
2022-08-16,"puts",0,0,0,"REGULAR","TSLA240119P01130000","USD",2024-01-19,1e-05,TRUE,357.05,126,0,1130,4,"TSLA","2022-08-16",2024-01-19,2.06746031746032,0,306.563324
